[2020.06.02 15:52:19] | INFO  | [Node2D.gd] [_ready()] >> 1 animal born
[2020.06.02 23:01:34] | INFO  | [Node2D.gd] [_ready()] >> 4391 animal dead

[2020.06.02 23:01:34] | INFO  | [Node2D.gd] [_ready()] >> 4392 animal dead

[2020.06.02 23:01:34] | INFO  | [Node2D.gd] [_ready()] >> 4393 animal dead

[2020.06.02 23:01:34] | INFO  | [Node2D.gd] [_ready()] >> 4395 animal dead

[2020.06.02 23:01:34] | INFO  | [Node2D.gd] [_ready()] >> 4397 animal dead

[2020.06.02 23:01:34] | INFO  | [Node2D.gd] [_ready()] >> 4398 animal dead

[2020.06.02 23:01:34] | INFO  | [Node2D.gd] [_ready()] >> 4399 animal dead

[2020.06.02 23:01:34] | INFO  | [Node2D.gd] [_ready()] >> 4401 animal dead

[2020.06.02 23:01:34] | INFO  | [Node2D.gd] [_ready()] >> 4403 animal dead

[2020.06.02 23:01:34] | INFO  | [Node2D.gd] [_ready()] >> 4404 animal dead

[2020.06.02 23:01:34] | INFO  | [Node2D.gd] [_ready()] >> 4405 animal dead

[2020.06.02 23:01:34] | INFO  | [Node2D.gd] [_ready()] >> 4448 animal born

[2020.06.02 23:01:34] | INFO  | [Node2D.gd] [_ready()] >> 4449 animal born

[2020.06.02 23:01:34] | INFO  | [Node2D.gd] [_ready()] >> 4423 animal dead

[2020.06.02 23:01:36] | INFO  | [Node2D.gd] [_ready()] >> 4450 animal born

[2020.06.02 23:01:37] | INFO  | [Node2D.gd] [_ready()] >> 4451 animal born

[2020.06.02 23:01:37] | INFO  | [Node2D.gd] [_ready()] >> 4452 animal born

[2020.06.02 23:01:41] | INFO  | [Node2D.gd] [_ready()] >> 4453 animal born

[2020.06.02 23:01:41] | INFO  | [Node2D.gd] [_ready()] >> 4454 animal born

[2020.06.02 23:01:43] | INFO  | [Node2D.gd] [_ready()] >> 4455 animal born

[2020.06.02 23:01:43] | INFO  | [Node2D.gd] [_ready()] >> 4456 animal born

[2020.06.02 23:01:43] | INFO  | [Node2D.gd] [_ready()] >> 4457 animal born

[2020.06.02 23:01:44] | INFO  | [Node2D.gd] [_ready()] >> 4458 animal born

[2020.06.02 23:01:45] | INFO  | [Node2D.gd] [_ready()] >> 4459 animal born

[2020.06.02 23:01:45] | INFO  | [Node2D.gd] [_ready()] >> 4460 animal born

[2020.06.02 23:01:46] | INFO  | [Node2D.gd] [_ready()] >> 4437 animal dead

[2020.06.02 23:01:47] | INFO  | [Node2D.gd] [_ready()] >> 4461 animal born

[2020.06.02 23:01:48] | INFO  | [Node2D.gd] [_ready()] >> 4407 animal dead

[2020.06.02 23:01:48] | INFO  | [Node2D.gd] [_ready()] >> 4409 animal dead

[2020.06.02 23:01:48] | INFO  | [Node2D.gd] [_ready()] >> 4462 animal born

[2020.06.02 23:01:48] | INFO  | [Node2D.gd] [_ready()] >> 4410 animal dead

[2020.06.02 23:01:48] | INFO  | [Node2D.gd] [_ready()] >> 4411 animal dead

[2020.06.02 23:01:48] | INFO  | [Node2D.gd] [_ready()] >> 4412 animal dead

[2020.06.02 23:01:49] | INFO  | [Node2D.gd] [_ready()] >> 4418 animal dead

[2020.06.02 23:01:49] | INFO  | [Node2D.gd] [_ready()] >> 4419 animal dead

[2020.06.02 23:01:49] | INFO  | [Node2D.gd] [_ready()] >> 4420 animal dead

[2020.06.02 23:01:49] | INFO  | [Node2D.gd] [_ready()] >> 4463 animal born

[2020.06.02 23:01:51] | INFO  | [Node2D.gd] [_ready()] >> 4464 animal born

[2020.06.02 23:01:52] | INFO  | [Node2D.gd] [_ready()] >> 4465 animal born

[2020.06.02 23:01:52] | INFO  | [Node2D.gd] [_ready()] >> 4466 animal born

[2020.06.02 23:01:52] | INFO  | [Node2D.gd] [_ready()] >> 4467 animal born

[2020.06.02 23:01:53] | INFO  | [Node2D.gd] [_ready()] >> 4468 animal born

[2020.06.02 23:01:53] | INFO  | [Node2D.gd] [_ready()] >> 4469 animal born

[2020.06.02 23:01:53] | INFO  | [Node2D.gd] [_ready()] >> 4470 animal born

[2020.06.02 23:01:54] | INFO  | [Node2D.gd] [_ready()] >> 4471 animal born

[2020.06.02 23:01:55] | INFO  | [Node2D.gd] [_ready()] >> 4421 animal dead

[2020.06.02 23:01:56] | INFO  | [Node2D.gd] [_ready()] >> 4422 animal dead

[2020.06.02 23:01:57] | INFO  | [Node2D.gd] [_ready()] >> 4472 animal born

[2020.06.02 23:01:58] | INFO  | [Node2D.gd] [_ready()] >> 4473 animal born

[2020.06.02 23:01:58] | INFO  | [Node2D.gd] [_ready()] >> 4424 animal dead

[2020.06.02 23:01:58] | INFO  | [Node2D.gd] [_ready()] >> 4425 animal dead

[2020.06.02 23:02:00] | INFO  | [Node2D.gd] [_ready()] >> 4426 animal dead

[2020.06.02 23:02:00] | INFO  | [Node2D.gd] [_ready()] >> 4427 animal dead

[2020.06.02 23:02:00] | INFO  | [Node2D.gd] [_ready()] >> 4474 animal born

[2020.06.02 23:02:00] | INFO  | [Node2D.gd] [_ready()] >> 4475 animal born

[2020.06.02 23:02:00] | INFO  | [Node2D.gd] [_ready()] >> 4476 animal born

[2020.06.02 23:02:01] | INFO  | [Node2D.gd] [_ready()] >> 4477 animal born

[2020.06.02 23:02:01] | INFO  | [Node2D.gd] [_ready()] >> 4428 animal dead

[2020.06.02 23:02:02] | INFO  | [Node2D.gd] [_ready()] >> 4478 animal born

[2020.06.02 23:02:03] | INFO  | [Node2D.gd] [_ready()] >> 4429 animal dead

[2020.06.02 23:02:04] | INFO  | [Node2D.gd] [_ready()] >> 4430 animal dead

[2020.06.02 23:02:05] | INFO  | [Node2D.gd] [_ready()] >> 4431 animal dead

[2020.06.02 23:02:05] | INFO  | [Node2D.gd] [_ready()] >> 4479 animal born

[2020.06.02 23:02:06] | INFO  | [Node2D.gd] [_ready()] >> 4480 animal born

[2020.06.02 23:02:06] | INFO  | [Node2D.gd] [_ready()] >> 4481 animal born

[2020.06.02 23:02:06] | INFO  | [Node2D.gd] [_ready()] >> 4482 animal born

[2020.06.02 23:02:06] | INFO  | [Node2D.gd] [_ready()] >> 4483 animal born

[2020.06.02 23:02:06] | INFO  | [Node2D.gd] [_ready()] >> 4484 animal born

[2020.06.02 23:02:07] | INFO  | [Node2D.gd] [_ready()] >> 4485 animal born

[2020.06.02 23:02:07] | INFO  | [Node2D.gd] [_ready()] >> 4433 animal dead

[2020.06.02 23:02:07] | INFO  | [Node2D.gd] [_ready()] >> 4486 animal born

[2020.06.02 23:02:07] | INFO  | [Node2D.gd] [_ready()] >> 4446 animal dead

[2020.06.02 23:02:07] | INFO  | [Node2D.gd] [_ready()] >> 4487 animal born

[2020.06.02 23:02:08] | INFO  | [Node2D.gd] [_ready()] >> 4434 animal dead

[2020.06.02 23:02:08] | INFO  | [Node2D.gd] [_ready()] >> 4435 animal dead

[2020.06.02 23:02:09] | INFO  | [Node2D.gd] [_ready()] >> 4436 animal dead

[2020.06.02 23:02:10] | INFO  | [Node2D.gd] [_ready()] >> 4439 animal dead

[2020.06.02 23:02:10] | INFO  | [Node2D.gd] [_ready()] >> 4440 animal dead

[2020.06.02 23:02:11] | INFO  | [Node2D.gd] [_ready()] >> 4488 animal born

[2020.06.02 23:02:12] | INFO  | [Node2D.gd] [_ready()] >> 4489 animal born

[2020.06.02 23:02:12] | INFO  | [Node2D.gd] [_ready()] >> 4442 animal dead

[2020.06.02 23:02:12] | INFO  | [Node2D.gd] [_ready()] >> 4490 animal born

[2020.06.02 23:02:12] | INFO  | [Node2D.gd] [_ready()] >> 4491 animal born

[2020.06.02 23:02:13] | INFO  | [Node2D.gd] [_ready()] >> 4492 animal born

[2020.06.02 23:02:15] | INFO  | [Node2D.gd] [_ready()] >> 4493 animal born

[2020.06.02 23:02:16] | INFO  | [Node2D.gd] [_ready()] >> 4445 animal dead

[2020.06.02 23:02:17] | INFO  | [Node2D.gd] [_ready()] >> 4494 animal born

[2020.06.02 23:02:17] | INFO  | [Node2D.gd] [_ready()] >> 4495 animal born

[2020.06.02 23:02:17] | INFO  | [Node2D.gd] [_ready()] >> 4496 animal born

[2020.06.02 23:02:20] | INFO  | [Node2D.gd] [_ready()] >> 4497 animal born

[2020.06.02 23:02:20] | INFO  | [Node2D.gd] [_ready()] >> 4498 animal born

[2020.06.02 23:02:20] | INFO  | [Node2D.gd] [_ready()] >> 4499 animal born

[2020.06.02 23:02:20] | INFO  | [Node2D.gd] [_ready()] >> 4500 animal born

[2020.06.02 23:02:22] | INFO  | [Node2D.gd] [_ready()] >> 4447 animal dead

[2020.06.02 23:02:22] | INFO  | [Node2D.gd] [_ready()] >> 4501 animal born

[2020.06.02 23:02:23] | INFO  | [Node2D.gd] [_ready()] >> 4502 animal born

[2020.06.02 23:02:23] | INFO  | [Node2D.gd] [_ready()] >> 4503 animal born

[2020.06.02 23:02:24] | INFO  | [Node2D.gd] [_ready()] >> 4448 animal dead

[2020.06.02 23:02:24] | INFO  | [Node2D.gd] [_ready()] >> 4449 animal dead

[2020.06.02 23:02:24] | INFO  | [Node2D.gd] [_ready()] >> 4504 animal born

[2020.06.02 23:02:25] | INFO  | [Node2D.gd] [_ready()] >> 4505 animal born

[2020.06.02 23:02:25] | INFO  | [Node2D.gd] [_ready()] >> 4506 animal born

[2020.06.02 23:02:26] | INFO  | [Node2D.gd] [_ready()] >> 4450 animal dead

[2020.06.02 23:02:27] | INFO  | [Node2D.gd] [_ready()] >> 4507 animal born

[2020.06.02 23:02:27] | INFO  | [Node2D.gd] [_ready()] >> 4451 animal dead

[2020.06.02 23:02:27] | INFO  | [Node2D.gd] [_ready()] >> 4452 animal dead

[2020.06.02 23:02:28] | INFO  | [Node2D.gd] [_ready()] >> 4508 animal born

[2020.06.02 23:02:29] | INFO  | [Node2D.gd] [_ready()] >> 4509 animal born

[2020.06.02 23:02:29] | INFO  | [Node2D.gd] [_ready()] >> 4510 animal born

[2020.06.02 23:02:30] | INFO  | [Node2D.gd] [_ready()] >> 4511 animal born

[2020.06.02 23:02:31] | INFO  | [Node2D.gd] [_ready()] >> 4453 animal dead

[2020.06.02 23:02:32] | INFO  | [Node2D.gd] [_ready()] >> 4512 animal born

[2020.06.02 23:02:33] | INFO  | [Node2D.gd] [_ready()] >> 4456 animal dead

[2020.06.02 23:02:34] | INFO  | [Node2D.gd] [_ready()] >> 4458 animal dead

[2020.06.02 23:02:34] | INFO  | [Node2D.gd] [_ready()] >> 4513 animal born

[2020.06.02 23:02:34] | INFO  | [Node2D.gd] [_ready()] >> 4514 animal born

[2020.06.02 23:02:34] | INFO  | [Node2D.gd] [_ready()] >> 4460 animal dead

[2020.06.02 23:02:35] | INFO  | [Node2D.gd] [_ready()] >> 4459 animal dead

[2020.06.02 23:02:35] | INFO  | [Node2D.gd] [_ready()] >> 4515 animal born

[2020.06.02 23:02:35] | INFO  | [Node2D.gd] [_ready()] >> 4516 animal born

[2020.06.02 23:02:36] | INFO  | [Node2D.gd] [_ready()] >> 4517 animal born

[2020.06.02 23:02:37] | INFO  | [Node2D.gd] [_ready()] >> 4518 animal born

[2020.06.02 23:02:38] | INFO  | [Node2D.gd] [_ready()] >> 4519 animal born

[2020.06.02 23:02:38] | INFO  | [Node2D.gd] [_ready()] >> 4462 animal dead

[2020.06.02 23:02:39] | INFO  | [Node2D.gd] [_ready()] >> 4520 animal born

[2020.06.02 23:02:40] | INFO  | [Node2D.gd] [_ready()] >> 4521 animal born

[2020.06.02 23:02:41] | INFO  | [Node2D.gd] [_ready()] >> 4464 animal dead

[2020.06.02 23:02:41] | INFO  | [Node2D.gd] [_ready()] >> 4522 animal born

[2020.06.02 23:02:42] | INFO  | [Node2D.gd] [_ready()] >> 4465 animal dead

[2020.06.02 23:02:42] | INFO  | [Node2D.gd] [_ready()] >> 4523 animal born

[2020.06.02 23:02:42] | INFO  | [Node2D.gd] [_ready()] >> 4466 animal dead

[2020.06.02 23:02:42] | INFO  | [Node2D.gd] [_ready()] >> 4467 animal dead

[2020.06.02 23:02:43] | INFO  | [Node2D.gd] [_ready()] >> 4468 animal dead

[2020.06.02 23:02:43] | INFO  | [Node2D.gd] [_ready()] >> 4524 animal born

[2020.06.02 23:02:43] | INFO  | [Node2D.gd] [_ready()] >> 4470 animal dead

[2020.06.02 23:02:44] | INFO  | [Node2D.gd] [_ready()] >> 4471 animal dead

[2020.06.02 23:02:44] | INFO  | [Node2D.gd] [_ready()] >> 4525 animal born

[2020.06.02 23:02:46] | INFO  | [Node2D.gd] [_ready()] >> 4526 animal born

[2020.06.02 23:02:47] | INFO  | [Node2D.gd] [_ready()] >> 4527 animal born

[2020.06.02 23:02:47] | INFO  | [Node2D.gd] [_ready()] >> 4528 animal born

[2020.06.02 23:02:47] | INFO  | [Node2D.gd] [_ready()] >> 4529 animal born

[2020.06.02 23:02:48] | INFO  | [Node2D.gd] [_ready()] >> 4473 animal dead

[2020.06.02 23:02:49] | INFO  | [Node2D.gd] [_ready()] >> 4530 animal born

[2020.06.02 23:02:49] | INFO  | [Node2D.gd] [_ready()] >> 4531 animal born

[2020.06.02 23:02:49] | INFO  | [Node2D.gd] [_ready()] >> 4532 animal born

[2020.06.02 23:02:50] | INFO  | [Node2D.gd] [_ready()] >> 4533 animal born

[2020.06.02 23:02:50] | INFO  | [Node2D.gd] [_ready()] >> 4534 animal born

[2020.06.02 23:02:50] | INFO  | [Node2D.gd] [_ready()] >> 4476 animal dead

[2020.06.02 23:02:51] | INFO  | [Node2D.gd] [_ready()] >> 4477 animal dead

[2020.06.02 23:02:52] | INFO  | [Node2D.gd] [_ready()] >> 4478 animal dead

[2020.06.02 23:02:52] | INFO  | [Node2D.gd] [_ready()] >> 4535 animal born

[2020.06.02 23:02:55] | INFO  | [Node2D.gd] [_ready()] >> 4536 animal born

[2020.06.02 23:02:55] | INFO  | [Node2D.gd] [_ready()] >> 4479 animal dead

[2020.06.02 23:02:56] | INFO  | [Node2D.gd] [_ready()] >> 4480 animal dead

[2020.06.02 23:02:56] | INFO  | [Node2D.gd] [_ready()] >> 4481 animal dead

[2020.06.02 23:02:56] | INFO  | [Node2D.gd] [_ready()] >> 4537 animal born

[2020.06.02 23:02:56] | INFO  | [Node2D.gd] [_ready()] >> 4482 animal dead

[2020.06.02 23:02:56] | INFO  | [Node2D.gd] [_ready()] >> 4483 animal dead

[2020.06.02 23:02:56] | INFO  | [Node2D.gd] [_ready()] >> 4484 animal dead

[2020.06.02 23:02:57] | INFO  | [Node2D.gd] [_ready()] >> 4485 animal dead

[2020.06.02 23:02:57] | INFO  | [Node2D.gd] [_ready()] >> 4538 animal born

[2020.06.02 23:02:57] | INFO  | [Node2D.gd] [_ready()] >> 4539 animal born

[2020.06.02 23:02:58] | INFO  | [Node2D.gd] [_ready()] >> 4540 animal born

[2020.06.02 23:02:58] | INFO  | [Node2D.gd] [_ready()] >> 4541 animal born

[2020.06.02 23:03:00] | INFO  | [Node2D.gd] [_ready()] >> 4542 animal born

[2020.06.02 23:03:01] | INFO  | [Node2D.gd] [_ready()] >> 4543 animal born

[2020.06.02 23:03:01] | INFO  | [Node2D.gd] [_ready()] >> 4544 animal born

[2020.06.02 23:03:01] | INFO  | [Node2D.gd] [_ready()] >> 4488 animal dead

[2020.06.02 23:03:02] | INFO  | [Node2D.gd] [_ready()] >> 4489 animal dead

[2020.06.02 23:03:02] | INFO  | [Node2D.gd] [_ready()] >> 4490 animal dead

[2020.06.02 23:03:02] | INFO  | [Node2D.gd] [_ready()] >> 4545 animal born

[2020.06.02 23:03:02] | INFO  | [Node2D.gd] [_ready()] >> 4546 animal born

[2020.06.02 23:03:02] | INFO  | [Node2D.gd] [_ready()] >> 4491 animal dead

[2020.06.02 23:03:03] | INFO  | [Node2D.gd] [_ready()] >> 4492 animal dead

[2020.06.02 23:03:03] | INFO  | [Node2D.gd] [_ready()] >> 4547 animal born

[2020.06.02 23:03:03] | INFO  | [Node2D.gd] [_ready()] >> 4548 animal born

[2020.06.02 23:03:06] | INFO  | [Node2D.gd] [_ready()] >> 4549 animal born

[2020.06.02 23:03:06] | INFO  | [Node2D.gd] [_ready()] >> 4550 animal born

[2020.06.02 23:03:06] | INFO  | [Node2D.gd] [_ready()] >> 4551 animal born

[2020.06.02 23:03:07] | INFO  | [Node2D.gd] [_ready()] >> 4494 animal dead

[2020.06.02 23:03:07] | INFO  | [Node2D.gd] [_ready()] >> 4495 animal dead

[2020.06.02 23:03:10] | INFO  | [Node2D.gd] [_ready()] >> 4498 animal dead

[2020.06.02 23:03:10] | INFO  | [Node2D.gd] [_ready()] >> 4552 animal born

[2020.06.02 23:03:10] | INFO  | [Node2D.gd] [_ready()] >> 4499 animal dead

[2020.06.02 23:03:10] | INFO  | [Node2D.gd] [_ready()] >> 4500 animal dead

[2020.06.02 23:03:11] | INFO  | [Node2D.gd] [_ready()] >> 4553 animal born

[2020.06.02 23:03:13] | INFO  | [Node2D.gd] [_ready()] >> 4554 animal born

[2020.06.02 23:03:13] | INFO  | [Node2D.gd] [_ready()] >> 4502 animal dead

[2020.06.02 23:03:13] | INFO  | [Node2D.gd] [_ready()] >> 4503 animal dead

[2020.06.02 23:03:14] | INFO  | [Node2D.gd] [_ready()] >> 4555 animal born

[2020.06.02 23:03:14] | INFO  | [Node2D.gd] [_ready()] >> 4556 animal born

[2020.06.02 23:03:15] | INFO  | [Node2D.gd] [_ready()] >> 4505 animal dead

[2020.06.02 23:03:15] | INFO  | [Node2D.gd] [_ready()] >> 4557 animal born

[2020.06.02 23:03:15] | INFO  | [Node2D.gd] [_ready()] >> 4506 animal dead

[2020.06.02 23:03:17] | INFO  | [Node2D.gd] [_ready()] >> 4558 animal born

[2020.06.02 23:03:17] | INFO  | [Node2D.gd] [_ready()] >> 4507 animal dead

[2020.06.02 23:03:17] | INFO  | [Node2D.gd] [_ready()] >> 4559 animal born

[2020.06.02 23:03:19] | INFO  | [Node2D.gd] [_ready()] >> 4560 animal born

[2020.06.02 23:03:19] | INFO  | [Node2D.gd] [_ready()] >> 4510 animal dead

[2020.06.02 23:03:20] | INFO  | [Node2D.gd] [_ready()] >> 4561 animal born

[2020.06.02 23:03:20] | INFO  | [Node2D.gd] [_ready()] >> 4562 animal born

[2020.06.02 23:03:20] | INFO  | [Node2D.gd] [_ready()] >> 4563 animal born

[2020.06.02 23:03:20] | INFO  | [Node2D.gd] [_ready()] >> 4511 animal dead

[2020.06.02 23:03:21] | INFO  | [Node2D.gd] [_ready()] >> 4564 animal born

[2020.06.02 23:03:22] | INFO  | [Node2D.gd] [_ready()] >> 4512 animal dead

[2020.06.02 23:03:22] | INFO  | [Node2D.gd] [_ready()] >> 4565 animal born

[2020.06.02 23:03:23] | INFO  | [Node2D.gd] [_ready()] >> 4566 animal born

[2020.06.02 23:03:23] | INFO  | [Node2D.gd] [_ready()] >> 4567 animal born

[2020.06.02 23:03:24] | INFO  | [Node2D.gd] [_ready()] >> 4514 animal dead

[2020.06.02 23:03:25] | INFO  | [Node2D.gd] [_ready()] >> 4568 animal born

[2020.06.02 23:03:26] | INFO  | [Node2D.gd] [_ready()] >> 4569 animal born

[2020.06.02 23:03:27] | INFO  | [Node2D.gd] [_ready()] >> 4518 animal dead

[2020.06.02 23:03:27] | INFO  | [Node2D.gd] [_ready()] >> 4570 animal born

[2020.06.02 23:03:27] | INFO  | [Node2D.gd] [_ready()] >> 4571 animal born

[2020.06.02 23:03:28] | INFO  | [Node2D.gd] [_ready()] >> 4572 animal born

[2020.06.02 23:03:28] | INFO  | [Node2D.gd] [_ready()] >> 4519 animal dead

[2020.06.02 23:03:28] | INFO  | [Node2D.gd] [_ready()] >> 4573 animal born

[2020.06.02 23:03:29] | INFO  | [Node2D.gd] [_ready()] >> 4520 animal dead

[2020.06.02 23:03:30] | INFO  | [Node2D.gd] [_ready()] >> 4521 animal dead

[2020.06.02 23:03:30] | INFO  | [Node2D.gd] [_ready()] >> 4574 animal born

[2020.06.02 23:03:31] | INFO  | [Node2D.gd] [_ready()] >> 4558 animal dead

[2020.06.02 23:03:31] | INFO  | [Node2D.gd] [_ready()] >> 4522 animal dead

[2020.06.02 23:03:32] | INFO  | [Node2D.gd] [_ready()] >> 4575 animal born

[2020.06.02 23:03:33] | INFO  | [Node2D.gd] [_ready()] >> 4576 animal born

[2020.06.02 23:03:34] | INFO  | [Node2D.gd] [_ready()] >> 4577 animal born

[2020.06.02 23:03:36] | INFO  | [Node2D.gd] [_ready()] >> 4578 animal born

[2020.06.02 23:03:36] | INFO  | [Node2D.gd] [_ready()] >> 4579 animal born

[2020.06.02 23:03:37] | INFO  | [Node2D.gd] [_ready()] >> 4526 animal dead

[2020.06.02 23:03:37] | INFO  | [Node2D.gd] [_ready()] >> 4580 animal born

[2020.06.02 23:03:37] | INFO  | [Node2D.gd] [_ready()] >> 4527 animal dead

[2020.06.02 23:03:37] | INFO  | [Node2D.gd] [_ready()] >> 4528 animal dead

[2020.06.02 23:03:37] | INFO  | [Node2D.gd] [_ready()] >> 4529 animal dead

[2020.06.02 23:03:37] | INFO  | [Node2D.gd] [_ready()] >> 4532 animal dead

[2020.06.02 23:03:38] | INFO  | [Node2D.gd] [_ready()] >> 4561 animal dead

[2020.06.02 23:03:38] | INFO  | [Node2D.gd] [_ready()] >> 4581 animal born

[2020.06.02 23:03:39] | INFO  | [Node2D.gd] [_ready()] >> 4582 animal born

[2020.06.02 23:03:39] | INFO  | [Node2D.gd] [_ready()] >> 4530 animal dead

[2020.06.02 23:03:39] | INFO  | [Node2D.gd] [_ready()] >> 4531 animal dead

[2020.06.02 23:03:40] | INFO  | [Node2D.gd] [_ready()] >> 4533 animal dead

[2020.06.02 23:03:40] | INFO  | [Node2D.gd] [_ready()] >> 4534 animal dead

[2020.06.02 23:03:40] | INFO  | [Node2D.gd] [_ready()] >> 4583 animal born

[2020.06.02 23:03:42] | INFO  | [Node2D.gd] [_ready()] >> 4584 animal born

[2020.06.02 23:03:42] | INFO  | [Node2D.gd] [_ready()] >> 4535 animal dead

[2020.06.02 23:03:42] | INFO  | [Node2D.gd] [_ready()] >> 4585 animal born

[2020.06.02 23:03:43] | INFO  | [Node2D.gd] [_ready()] >> 4586 animal born

[2020.06.02 23:03:43] | INFO  | [Node2D.gd] [_ready()] >> 4587 animal born

[2020.06.02 23:03:43] | INFO  | [Node2D.gd] [_ready()] >> 4588 animal born

[2020.06.02 23:03:45] | INFO  | [Node2D.gd] [_ready()] >> 4536 animal dead

[2020.06.02 23:03:46] | INFO  | [Node2D.gd] [_ready()] >> 4589 animal born

[2020.06.02 23:03:46] | INFO  | [Node2D.gd] [_ready()] >> 4537 animal dead

[2020.06.02 23:03:47] | INFO  | [Node2D.gd] [_ready()] >> 4538 animal dead

[2020.06.02 23:03:47] | INFO  | [Node2D.gd] [_ready()] >> 4539 animal dead

[2020.06.02 23:03:47] | INFO  | [Node2D.gd] [_ready()] >> 4590 animal born

[2020.06.02 23:03:48] | INFO  | [Node2D.gd] [_ready()] >> 4591 animal born

[2020.06.02 23:03:48] | INFO  | [Node2D.gd] [_ready()] >> 4541 animal dead

[2020.06.02 23:03:49] | INFO  | [Node2D.gd] [_ready()] >> 4592 animal born

[2020.06.02 23:03:49] | INFO  | [Node2D.gd] [_ready()] >> 4593 animal born

[2020.06.02 23:03:50] | INFO  | [Node2D.gd] [_ready()] >> 4542 animal dead

[2020.06.02 23:03:51] | INFO  | [Node2D.gd] [_ready()] >> 4543 animal dead

[2020.06.02 23:03:51] | INFO  | [Node2D.gd] [_ready()] >> 4594 animal born

[2020.06.02 23:03:51] | INFO  | [Node2D.gd] [_ready()] >> 4544 animal dead

[2020.06.02 23:03:51] | INFO  | [Node2D.gd] [_ready()] >> 4595 animal born

[2020.06.02 23:03:51] | INFO  | [Node2D.gd] [_ready()] >> 4596 animal born

[2020.06.02 23:03:52] | INFO  | [Node2D.gd] [_ready()] >> 4597 animal born

[2020.06.02 23:03:52] | INFO  | [Node2D.gd] [_ready()] >> 4545 animal dead

[2020.06.02 23:03:53] | INFO  | [Node2D.gd] [_ready()] >> 4547 animal dead

[2020.06.02 23:03:53] | INFO  | [Node2D.gd] [_ready()] >> 4548 animal dead

[2020.06.02 23:03:55] | INFO  | [Node2D.gd] [_ready()] >> 4598 animal born

[2020.06.02 23:03:55] | INFO  | [Node2D.gd] [_ready()] >> 4599 animal born

[2020.06.02 23:03:55] | INFO  | [Node2D.gd] [_ready()] >> 4600 animal born

[2020.06.02 23:03:56] | INFO  | [Node2D.gd] [_ready()] >> 4601 animal born

[2020.06.02 23:03:56] | INFO  | [Node2D.gd] [_ready()] >> 4550 animal dead

[2020.06.02 23:03:56] | INFO  | [Node2D.gd] [_ready()] >> 4551 animal dead

[2020.06.02 23:03:58] | INFO  | [Node2D.gd] [_ready()] >> 4602 animal born

[2020.06.02 23:03:58] | INFO  | [Node2D.gd] [_ready()] >> 4603 animal born

[2020.06.02 23:03:58] | INFO  | [Node2D.gd] [_ready()] >> 4604 animal born

[2020.06.02 23:04:00] | INFO  | [Node2D.gd] [_ready()] >> 4605 animal born

[2020.06.02 23:04:00] | INFO  | [Node2D.gd] [_ready()] >> 4552 animal dead

[2020.06.02 23:04:00] | INFO  | [Node2D.gd] [_ready()] >> 4606 animal born

[2020.06.02 23:04:01] | INFO  | [Node2D.gd] [_ready()] >> 4607 animal born

[2020.06.02 23:04:01] | INFO  | [Node2D.gd] [_ready()] >> 4608 animal born

[2020.06.02 23:04:01] | INFO  | [Node2D.gd] [_ready()] >> 4553 animal dead

[2020.06.02 23:04:01] | INFO  | [Node2D.gd] [_ready()] >> 4609 animal born

[2020.06.02 23:04:02] | INFO  | [Node2D.gd] [_ready()] >> 4610 animal born

[2020.06.02 23:04:03] | INFO  | [Node2D.gd] [_ready()] >> 4554 animal dead

[2020.06.02 23:04:04] | INFO  | [Node2D.gd] [_ready()] >> 4555 animal dead

[2020.06.02 23:04:04] | INFO  | [Node2D.gd] [_ready()] >> 4611 animal born

[2020.06.02 23:04:04] | INFO  | [Node2D.gd] [_ready()] >> 4556 animal dead

[2020.06.02 23:04:05] | INFO  | [Node2D.gd] [_ready()] >> 4607 animal dead

[2020.06.02 23:04:05] | INFO  | [Node2D.gd] [_ready()] >> 4596 animal dead

[2020.06.02 23:04:06] | INFO  | [Node2D.gd] [_ready()] >> 4612 animal born

[2020.06.02 23:04:07] | INFO  | [Node2D.gd] [_ready()] >> 4559 animal dead
